CustomerAccountNumber,PostCode,County,DocumentNo,Year,DocumentDate,ItemCode,StockUnitLineQuantity,Code,LineTotalValue,Source,TotalNetValue
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW C8-07040,10,KW,15.03,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW C6-29029,3,KW,116.3,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW C8-12030,8,KW,25.43,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW E6-06001,3,KW,14.42,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW C6-32001,1,KW,45.82,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,KW E6-04009,2,KW,21,Email,23081.6
DIX005,SE1 2JX,London,46141,2018,17/09/2018,TT L7-03002,1,TT,161.05,Email,23081.6
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT N3-01004,2,TT,37.25,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-13005,4,BW,24.64,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-11001,1,BW,664.69,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-259BL,2,BW,121.27,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01051,3,BW,22.13,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-10001,3,BW,18.91,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT C8-06002,4,TT,10.66,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B2-01004,1,BW,29.33,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-094GN,1,BW,52.41,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW E5-06004,1,BW,42.59,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01035,3,BW,6.32,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01016,6,BW,11.67,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,KW C8-07037,3,KW,19.67,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-01005,8,BW,46.95,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT C8-06004,4,TT,20.48,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-04005,6,BW,19.71,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01052,4,BW,15.4,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-13001,30,BW,45.29,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C8-13001,4,BW,25.16,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW H6-06011,40,BW,199.24,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-10004,3,BW,5.79,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,CR E4-01226,10,CR,16.8,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW E5-01002,4,BW,64.95,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW E5-20005,6,BW,8.77,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW E5-13001,2,BW,2.56,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT C8-06003,6,TT,18.85,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01005,6,BW,11.67,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01017,3,BW,7.77,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-04006,6,BW,23.01,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-258GY,1,BW,57.11,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,KW A7-08010,12,KW,7.75,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-255BE,1,BW,43.97,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C8-06001,4,BW,31.99,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW H6-06003,2,BW,6.3,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-13001,1,BW,992.7,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01089,8,BW,41.05,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01003,36,BW,11.75,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT C8-06005,7,TT,35.84,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C8-03002,3,BW,44.06,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-254BL,1,BW,38.55,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW B4-1610GN,1,BW,61.65,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01058,4,BW,12.7,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01018,6,BW,38.15,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C6-04007,6,BW,32.84,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,TT C8-06008,6,TT,84.05,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW E5-06002,8,BW,30.36,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C8-21009,6,BW,32.21,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C8-04001,10,BW,31.69,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01081,6,BW,65.57,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW H6-04001,16,BW,38.84,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01075,36,BW,35.01,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,KW N3-19002,10,KW,42.57,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01090,4,BW,49.48,Email,3529.66
DIX005,SE1 2JX,London,46138,2018,17/09/2018,BW C1-01075,24,BW,23.34,Email,3529.66
HON032,W5 5AH,Ealing,46136,2018,17/09/2018,CR H3-82002,36,CR,213.84,Email,213.84
COR039,MK43 8RQ,Bedfordshire,46122,2018,17/09/2018,CR A9-19036,12,CR,9.6,Web,268.68
COR039,MK43 8RQ,Bedfordshire,46122,2018,17/09/2018,CR A9-19018,24,CR,98.88,Web,268.68
COR039,MK43 8RQ,Bedfordshire,46122,2018,17/09/2018,CR A9-19024,36,CR,32.76,Web,268.68
COR039,MK43 8RQ,Bedfordshire,46122,2018,17/09/2018,CR H3-42001,12,CR,127.44,Web,268.68
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-25004,12,GC,28.35,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-17010,6,GC,25.61,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-17010,18,GC,76.82,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-03010,12,GC,40.95,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-21005,30,GC,149.18,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-15007,18,GC,70.47,Email,526.83
NOP001,W1B 5NE,London,46121,2018,17/09/2018,GC D8-25003,60,GC,135.45,Email,526.83
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-34019,120,GC,470.02,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39004,402,CR,798.21,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TT A7-03003,1,TT,199.81,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT D8-03SKS1,60,CT,811.92,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39004,180,CR,357.41,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D9-02025,252,GC,899.64,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39012,60,CR,515.3,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-30003,132,CR,636.4,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA C1-12001,30,TA,83.64,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26045,72,CR,241.37,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF K3-01001,20,BF,234.33,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA C1-01003,45,TA,551.11,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-25020,24,CR,279.07,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B6-04005,2,BW,78.09,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B6-04005,1,BW,39.05,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B6-04005,4,BW,156.18,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26021,168,CR,568.92,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF A7-26001,20,BF,219.79,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04DS,384,CT,650.19,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW C1-01081,3,BW,32.78,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR H3-BC017,168,CR,1162.96,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26050,60,CR,191.35,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR H3-44031,312,CR,1384.66,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D8-07013,30,GC,144.64,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF N3-15003,8,BF,10.83,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04TE,804,CT,863.82,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA C8-03002,280,TA,118.05,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04SS,120,CT,203.18,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-25019,24,CR,221.14,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04TE,408,CT,438.36,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04TKS,384,CT,890.42,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26025,180,CR,687.89,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF A7-26002,20,BF,288.7,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA Z6-01001,50,TA,758.64,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04TF,384,CT,775.53,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA E5-04001,15,TA,100.67,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-BA001,72,GC,143.45,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-25001,108,CR,597.07,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26043,216,CR,456.8,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26037,84,CR,375.28,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-03052,48,GC,160.26,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-34010,4,GC,113.12,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF N3-15002,8,BF,28.29,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW C1-01052,6,BW,23.09,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TT B2-01001,1,TT,21.69,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF C8-21001,300,BF,95.88,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-AA005,72,GC,97.92,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA C8-03001,280,TA,118.05,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-62001,24,GC,79.8,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC C1-83005,72,GC,211.02,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-25017,36,CR,224.97,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR H3-BC020,84,CR,1048.72,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-95001,48,GC,60.38,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW N4-11001,8,BW,38.35,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26036,60,CR,226.03,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-67001,72,GC,82.25,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF N3-15001,8,BF,7.72,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B2-02005,25,BW,292.23,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39006,180,CR,336.6,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39002,402,CR,527.58,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26017,84,CR,427.83,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39002,72,CR,94.49,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B6-04006,2,BW,89.24,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D5-04002,408,GC,1403.85,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-59002,48,GC,28.07,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39001,402,CR,527.58,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-94007,48,GC,68.87,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-21025,432,GC,434.76,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B6-04006,4,BW,178.49,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D9-10001,48,GC,180.83,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39006,402,CR,751.74,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D5-04002,252,GC,867.08,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF B4-02011,3,BF,974.47,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR A9-39001,72,CR,94.49,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-25004,108,CR,487.64,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04DKS,480,CT,1067.33,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA A7-02002,24,TA,159.12,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA C4-11001,20,TA,134.65,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-AA003,72,GC,91.56,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW C8-16001,15,BW,216.55,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D9-01029,48,GC,158.96,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D8-17019,60,GC,488.78,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF B4-02001,3,BF,2106.4,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D8-07014,60,GC,332.93,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04DF,480,CT,812.74,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW B2-02010,3,BW,114.95,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26047,84,CR,406.12,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CT B2-04CF,120,CT,126.48,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D8-17020,5,GC,109.14,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D9-01030,204,GC,618.69,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC A3-96002,108,GC,255.57,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BF C1-01004,12,BF,25.79,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,GC D5-14004,64,GC,196.71,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,CR B1-26035,144,CR,461.2,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,TA N3-04001,10,TA,31.35,Email,38882.05
DIX005,SE1 2JX,London,46119,2018,17/09/2018,BW C8-20001,8,BW,93.79,Email,38882.05
HAN028,UB2 4HY,Middlesex,46117,2018,17/09/2018,GC D8-14004,6,GC,19.02,Web,64.14
HAN028,UB2 4HY,Middlesex,46117,2018,17/09/2018,GC D8-14003,12,GC,39.12,Web,64.14
AMB012,NR4 7TJ,Norfolk,46115,2018,17/09/2018,CT E7-01DS,96,CT,15.36,Web,63.12
AMB012,NR4 7TJ,Norfolk,46115,2018,17/09/2018,CT E7-01TF,96,CT,20.16,Web,63.12
AMB012,NR4 7TJ,Norfolk,46115,2018,17/09/2018,CT E7-01TKS,72,CT,21.6,Web,63.12
DIR001,RG26 3SX,Hants,46113,2018,17/09/2018,CR A6-05125,6,CR,53.88,Web,59.88
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW B4-05001,8,KW,32.64,Web,148.4
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW B4-05001,12,KW,48.96,Web,148.4
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW B4-05008,20,KW,33.2,Web,148.4
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW N3-07001,10,KW,6.2,Web,148.4
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW N3-07005,10,KW,12.3,Web,148.4
ELY001,W8 5QG,London,46107,2018,17/09/2018,KW N3-07003,10,KW,9.1,Web,148.4
DIR001,TA10 0LH,Somerset,46106,2018,17/09/2018,CR A9-29010,6,CR,20.76,Web,26.76
MIS001,W2 3LP,London,46105,2018,17/09/2018,GC D5-12011,6,GC,47.94,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19DKS,12,CT,17.04,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19TE,12,CT,9.84,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19DS,12,CT,14.28,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19TKS,12,CT,17.88,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19TF,12,CT,17.52,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,GC D5-08001,6,GC,47.94,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19TS,12,CT,18.72,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,GC D5-08002,6,GC,47.94,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,GC D5-12009,6,GC,47.94,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19SS,12,CT,15.12,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,GC D5-12002,6,GC,47.94,Email,365.22
MIS001,W2 3LP,London,46105,2018,17/09/2018,CT A2-19DF,12,CT,15.12,Email,365.22
MAR003,NW1 2AR,London,46104,2018,14/09/2018,CR B2-03057,24,CR,161.47,Email,236.83
MAR003,NW1 2AR,London,46104,2018,14/09/2018,CR A9-27017,12,CR,75.36,Email,236.83
POL019,W1F 0PL,London,46103,2018,14/09/2018,KW C6-30031,3,KW,159.91,Email,700.34
POL019,W1F 0PL,London,46103,2018,14/09/2018,KW C6-30032,3,KW,195.17,Email,700.34
POL019,W1F 0PL,London,46103,2018,14/09/2018,KW C6-30010,3,KW,214.49,Email,700.34
POL019,W1F 0PL,London,46103,2018,14/09/2018,KW C6-30007,3,KW,130.77,Email,700.34
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR H3-BB020,1,CR,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR D9-17028,1,CR,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,BW C1-01047,1,BW,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR H3-BD012,1,CR,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR D9-17011,1,CR,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,TA N3-04001,1,TA,0,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR E4-01187,1,CR,17.23,Email,17.23
BEN063,SW3 4NX,London,46099,2018,14/09/2018,CR B1-22008,1,CR,0,Email,17.23
REG078,EC2M 4YF,London,46095,2018,14/09/2018,CR B1-26034,84,CR,464.81,Email,464.81
I2O005,NW1 1AD,London,46093,2018,14/09/2018,GC C1-36001,72,GC,145.8,Email,243
I2O005,NW1 1AD,London,46093,2018,14/09/2018,GC C1-36001,48,GC,97.2,Email,243
LIF002,PE36 6LT,Thornham,46092,2018,14/09/2018,CR A9-01087,12,CR,62.82,Phone,100.05
LIF002,PE36 6LT,Thornham,46092,2018,14/09/2018,CR A9-01023,12,CR,31.23,Phone,100.05
ORE003,EC3V 0XL,London,46086,2018,13/09/2018,GC A3-52001,24,GC,33.12,Web,39.12
MWB015,W1J 8DJ,London,46085,2018,13/09/2018,GC C1-07006,60,GC,88.74,Email,94.74
GRO070,W1K 7TN,London,46084,2018,13/09/2018,CT C1-13SKW6,1,CT,0,Email,0
GRO070,W1K 7TN,London,46084,2018,13/09/2018,CT A2-15SKS1,1,CT,0,Email,0
GRO070,W1K 7TN,London,46084,2018,13/09/2018,CT D9-06SKS1,1,CT,0,Email,0
GRO070,W1K 7TN,London,46084,2018,13/09/2018,CT C1-02SKW2,1,CT,0,Email,0
WEA013,DE73 7FY,Derbyshire,46083,2018,13/09/2018,CR A9-13028,12,CR,36.9,Phone,42.9
HIG041,N5 2AB,London,46081,2018,13/09/2018,CT B2-04TF,24,CT,57.02,Phone,86.92
HIG041,N5 2AB,London,46081,2018,13/09/2018,CT B2-04DS,12,CT,23.9,Phone,86.92
I2O003,W1G 0PW,London,46079,2018,13/09/2018,CT B2-26TF,24,CT,47.7,Email,81.24
I2O003,W1G 0PW,London,46079,2018,13/09/2018,CT B2-26TE,24,CT,27.54,Email,81.24
HOL086,OX25 5QQ,Oxfordshire,46077,2018,13/09/2018,KW N3-09001,3,KW,87.84,Email,93.84
ISA003,W1S 4HY,London,46075,2018,13/09/2018,GC D5-05001,36,GC,97.47,Email,135.96
ISA003,W1S 4HY,London,46075,2018,13/09/2018,GC D5-05001,12,GC,32.49,Email,135.96
CAS084,W11 4JG,London,46074,2018,13/09/2018,CT A8-04DF,48,CT,218.88,Email,1104.84
CAS084,W11 4JG,London,46074,2018,13/09/2018,CT A8-04DS,48,CT,237.96,Email,1104.84
CAS084,W11 4JG,London,46074,2018,13/09/2018,CT A8-04TF,48,CT,273.96,Email,1104.84
CAS084,W11 4JG,London,46074,2018,13/09/2018,CT A8-04TKH,48,CT,374.04,Email,1104.84
SHA037,SE1 9QU,London,46073,2018,13/09/2018,CT B6-06TF,24,CT,26.3,Email,68.01
SHA037,SE1 9QU,London,46073,2018,13/09/2018,CT B6-06DS,36,CT,35.71,Email,68.01
OFF027,EC2A 3AY,London,46071,2018,13/09/2018,CR M9-07010,6,CR,30.66,Web,36.66
POL018,WC2E 7NA,London,46067,2018,12/09/2018,KW G2-36003,2,KW,15.62,Email,21.62
SUP009,CF10 1AZ,Caerdydd,46064,2018,12/09/2018,CR A9-19032,12,CR,12.72,Web,68.04
SUP009,CF10 1AZ,Caerdydd,46064,2018,12/09/2018,CR A9-19032,12,CR,12.72,Web,68.04
SUP009,CF10 1AZ,Caerdydd,46064,2018,12/09/2018,CR A9-19047,12,CR,9.36,Web,68.04
SUP009,CF10 1AZ,Caerdydd,46064,2018,12/09/2018,CR A9-19048,12,CR,8.52,Web,68.04
SUP009,CF10 1AZ,Caerdydd,46064,2018,12/09/2018,CR A9-19034,24,CR,18.72,Web,68.04
OFF029,W2 6LG,London,46063,2018,12/09/2018,GC A3-12007,48,GC,46.46,Email,567.37
OFF029,W2 6LG,London,46063,2018,12/09/2018,CT B2-16TKS,24,CT,80.26,Email,567.37
OFF029,W2 6LG,London,46063,2018,12/09/2018,CT B2-16TE,24,CT,45.7,Email,567.37
OFF029,W2 6LG,London,46063,2018,12/09/2018,CR A9-04061,144,CR,256.9,Email,567.37
OFF029,W2 6LG,London,46063,2018,12/09/2018,CT B2-16TF,24,CT,74.11,Email,567.37
OFF029,W2 6LG,London,46063,2018,12/09/2018,CT B2-16DS,24,CT,63.94,Email,567.37
RED071,W8 5DL,London,46061,2018,12/09/2018,GC C1-08001,24,GC,162.72,Email,162.72
INF003,W1U 3AY,London,46060,2018,12/09/2018,GC C1-31003,18,GC,32.76,Web,258.84
INF003,W1U 3AY,London,46060,2018,12/09/2018,GC C1-31003,54,GC,98.28,Web,258.84
INF003,W1U 3AY,London,46060,2018,12/09/2018,CR B2-03039,18,CR,127.8,Web,258.84
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05003,10,KW,82.5,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05008,8,KW,13.28,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05008,12,KW,19.92,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05009,7,KW,14.63,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05002,12,KW,76.08,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05009,3,KW,6.27,Web,263.4
ELY001,W8 4QG,London,46059,2018,12/09/2018,KW B4-05002,8,KW,50.72,Web,263.4
I2O033,SW1E 6QT,London,46050,2018,12/09/2018,CT B2-26TE,24,CT,27.54,Email,123.72
I2O033,SW1E 6QT,London,46050,2018,12/09/2018,CT B2-26DS,24,CT,42.48,Email,123.72
I2O033,SW1E 6QT,London,46050,2018,12/09/2018,CT B2-26TF,24,CT,47.7,Email,123.72
GRO070,W1K 7TN,London,46049,2018,12/09/2018,GC C1-27007,480,GC,1176.94,Email,1176.94
